ticker,start_time,Q_shares,v60,realized_vol,volume_cv,twap_fill,vwap_fill,twap_is,vwap_is,market_vwap,twap_slip_mvwap,vwap_slip_mvwap,twap_avg_price,vwap_avg_price,p0,is_diff_vwap_minus_twap,vwap_better_is,slip_diff_vwap_minus_twap,vwap_better_mvwap
MSFT,2026-01-20 10:10:00-05:00,25856.06,2585606.0,0.0034693310183795,0.4439906208047206,0.9999999999999996,1.0,1.0206476847331487,1.0198603156923127,453.80986886061424,0.0007873690407791,-5.684341886080803e-14,453.810656229655,453.8098688606142,452.7900085449219,-0.0007873690408359,True,-0.0007873690408359,True
SPY,2026-01-22 15:05:00-05:00,178397.66,17839766.0,0.002333161699111,0.6360320489502739,1.0,1.0,-0.3537546793620549,-0.442261737617514,688.4327382623824,0.0885070582555727,1.1368683772161605e-13,688.521245320638,688.4327382623825,688.875,-0.088507058255459,True,-0.088507058255459,True
AMZN,2026-02-19 10:30:00-05:00,33934.62,3393462.0,0.0050073884315667,0.1747264615225129,1.0,1.0,0.5290743509928006,0.5867277670745352,204.73682847508232,-0.0576534160817061,2.8421709430404014e-14,204.6791750590006,204.73682847508235,204.1501007080078,0.0576534160817345,False,0.0576534160817345,False
AAPL,2025-12-02 15:45:00-05:00,80944.29000000001,8094429.0,0.0069554917376235,0.7867206041070147,0.9999999999999998,1.0,0.8117141723633381,0.76667690826946,287.2466878945976,0.045037264093878,0.0,287.29172515869146,287.2466878945976,286.4800109863281,-0.045037264093878,True,-0.045037264093878,True
AAPL,2026-01-07 09:45:00-05:00,52133.04,5213304.0,0.0047218504255082,0.2694800954705219,0.9999999999999996,1.0,-0.3774820963540719,-0.3630670007148069,261.86694398561326,-0.0144150956392081,5.684341886080803e-14,261.85252888997405,261.8669439856133,262.2300109863281,0.014415095639265,False,0.014415095639265,False
MSFT,2025-12-19 15:50:00-05:00,55668.54,5566854.0,0.00571303831137,0.9994880804850176,0.9999999999999998,1.0,-1.0870742797849289,-0.433742470010884,485.3012428815515,-0.653331809773988,5.684341886080803e-14,484.6479110717776,485.3012428815516,485.7349853515625,0.6533318097740448,False,0.6533318097740448,False
AAPL,2026-01-23 14:10:00-05:00,19081.73,1908173.0,0.0033743657401037,0.2239948019618795,1.0,1.0,0.1200790405273153,0.1007770138196235,247.87078128628065,0.0193020267076349,-5.684341886080803e-14,247.89008331298828,247.8707812862806,247.77000427246097,-0.0193020267076917,True,-0.0193020267076917,True
AAPL,2026-01-08 11:55:00-05:00,26764.29,2676429.0,0.0028913184385085,0.1320773558320041,0.9999999999999998,1.0,-0.4710108439127225,-0.4704583388994479,257.22454898531936,-0.0005525050133314,-5.684341886080803e-14,257.223996480306,257.2245489853193,257.69500732421875,0.0005525050132746,False,0.0005525050132746,False
AAPL,2025-12-04 11:50:00-05:00,21393.83,2139383.0,0.0025870072328995,0.1747251920361325,1.0,1.0,-0.5123672485351562,-0.5167141767387307,280.2233981279488,0.0043469282035175,-5.684341886080803e-14,280.22774505615234,280.22339812794877,280.7401123046875,-0.0043469282035744,True,-0.0043469282035744,True
MSFT,2026-01-05 13:45:00-05:00,13250.84,1325084.0,0.0022417787854114,0.1638613245292078,1.0,1.0,-0.2536290486654593,-0.282947471502041,474.90205008709165,0.0293184228366385,5.684341886080803e-14,474.9313685099283,474.9020500870917,475.18499755859375,-0.0293184228365817,True,-0.0293184228365817,True
NVDA,2026-02-19 14:40:00-05:00,76549.06,7654906.0,0.003744162409077,0.2898409906315892,1.0,1.0,0.1911951700846543,0.2369678414789007,186.86697272429143,-0.0457726713942747,-2.8421709430404014e-14,186.82120005289715,186.8669727242914,186.6300048828125,0.0457726713942463,False,0.0457726713942463,False
MSFT,2026-01-09 14:10:00-05:00,8209.65,820965.0,0.0012028508389399,0.2594908911929737,1.0,0.9999999999999998,0.2520853678385037,0.2804828397971732,478.68047673628143,-0.0283974719585557,1.1368683772161605e-13,478.6520792643229,478.68047673628155,478.3999938964844,0.0283974719586694,False,0.0283974719586694,False
SPY,2026-02-24 14:05:00-05:00,61822.62,6182262.0,0.0006002855618858,0.2952884254455816,1.0,1.0,-0.1878051757813637,-0.1916383581556147,687.0483518762194,0.003833182374251,0.0,687.0521850585936,687.0483518762194,687.239990234375,-0.003833182374251,True,-0.003833182374251,True
SPY,2026-01-20 15:20:00-05:00,347883.45,34788345.0,0.0037417068601003,0.7517288874658459,0.9999999999999998,0.9999999999999998,1.01979064941429,1.2016331530930984,678.3716160632492,-0.1818425036786948,1.1368683772161605e-13,678.1897735595705,678.3716160632493,677.1699829101562,0.1818425036788085,False,0.1818425036788085,False
SPY,2025-12-03 09:35:00-05:00,100769.48,10076948.0,0.0030330620666509,0.3891228341052321,1.0,1.0,0.5775705973306913,0.5747142268700145,681.3247142268699,0.0028563704607904,1.1368683772161605e-13,681.3275705973307,681.32471422687,680.75,-0.0028563704606767,True,-0.0028563704606767,True
MSFT,2026-01-22 14:55:00-05:00,19067.63,1906763.0,0.0028394086175706,0.3047636874430293,0.9999999999999998,1.0,0.59609476725268,0.6103429879792657,450.6053381051668,-0.0142482207265857,0.0,450.5910898844402,450.6053381051668,449.9949951171875,0.0142482207265857,False,0.0142482207265857,False
SPY,2025-12-10 11:30:00-05:00,42981.04,4298104.0,0.0009101707266146,0.223811133359569,1.0,0.9999999999999996,-0.3870798746744412,-0.3636814197611784,683.4463161388322,-0.0233984549129218,3.410605131648481e-13,683.4229176839193,683.4463161388326,683.8099975585938,0.0233984549132628,False,0.0233984549132628,False
MSFT,2025-12-08 13:25:00-05:00,8438.78,843878.0,0.0021156329803926,0.1846904875880131,1.0,1.0,-0.5733846028645644,-0.5839430803385994,490.3065598493489,0.010558477474035,0.0,490.31711832682294,490.3065598493489,490.8905029296875,-0.010558477474035,True,-0.010558477474035,True
NVDA,2026-01-09 12:45:00-05:00,79094.79000000001,7909479.0,0.0022663534294859,0.1444407081443956,0.9999999999999998,1.0,0.007083892822294,0.0035276061596789,185.03352638545655,0.003556286662615,0.0,185.03708267211917,185.03352638545655,185.02999877929688,-0.003556286662615,True,-0.003556286662615,True
AAPL,2026-01-12 14:30:00-05:00,26545.47,2654547.0,0.0020225408067115,0.2529022088264542,1.0,1.0,0.0642522176106581,0.0878638725770883,260.89786143117084,-0.0236116549664302,0.0,260.8742497762044,260.89786143117084,260.80999755859375,0.0236116549664302,False,0.0236116549664302,False
SPY,2026-01-16 14:30:00-05:00,64344.39,6434439.0,0.0007909214499397,0.2209000842109709,1.0,1.0,0.1880849202474337,0.169590760117444,692.6095932015238,0.018494160129876,-1.1368683772161605e-13,692.6280873616537,692.6095932015237,692.4400024414062,-0.0184941601299897,True,-0.0184941601299897,True
AMZN,2026-01-29 14:55:00-05:00,45973.33,4597333.0,0.0050237365037242,0.6561793049885315,1.0,1.0,1.0909271240235228,1.5058712595707109,240.675869428516,-0.4149441355471879,0.0,240.26092529296884,240.675869428516,239.1699981689453,0.4149441355471879,False,0.4149441355471879,False
SPY,2026-01-05 10:20:00-05:00,96309.81,9630981.0,0.0013668352966105,0.3260636930610904,1.0,1.0,0.2116495768228787,0.231653704704513,688.3216805601733,-0.0200041278816343,0.0,688.3016764322916,688.3216805601733,688.0900268554688,0.0200041278816343,False,0.0200041278816343,False
AMZN,2026-02-04 11:15:00-05:00,34513.98,3451398.0,0.0077801833948702,0.2914929245717502,1.0,1.0,-0.7316703796387003,-0.8823399550606439,235.27766370704873,0.1506695754219151,-2.8421709430404014e-14,235.42833328247065,235.2776637070487,236.16000366210935,-0.1506695754219436,True,-0.1506695754219436,True
MSFT,2025-12-08 13:40:00-05:00,9334.19,933419.0,0.0020754738565251,0.1944218851605231,1.0,1.0,-0.2348073323567518,-0.2397194169142835,490.14529034871066,0.0049120845575885,5.684341886080803e-14,490.15020243326825,490.1452903487107,490.385009765625,-0.0049120845575316,True,-0.0049120845575316,True
NVDA,2026-01-20 14:15:00-05:00,105590.89,10559089.0,0.0033944195237668,0.2276697168935413,0.9999999999999998,1.0,-0.0256080627441122,-0.0650652338489123,179.32493415579953,0.0394571711048001,0.0,179.36439132690433,179.32493415579953,179.38999938964844,-0.0394571711048001,True,-0.0394571711048001,True
AAPL,2026-02-19 10:50:00-05:00,17468.18,1746818.0,0.0046939960092895,0.1940111849096559,1.0,1.0,0.2669016520181912,0.2661134473409561,263.6861268750753,0.000788204677292,5.684341886080803e-14,263.68691507975257,263.68612687507533,263.4200134277344,-0.0007882046772351,True,-0.0007882046772351,True
SPY,2026-02-10 10:25:00-05:00,73318.98,7331898.0,0.0016697264806455,0.2552072632116403,1.0,1.0,-0.5292053222657387,-0.5745419551280975,695.3454409550283,0.045336632862245,-1.1368683772161605e-13,695.3907775878905,695.3454409550282,695.9199829101562,-0.0453366328623587,True,-0.0453366328623587,True
AMZN,2026-02-09 11:40:00-05:00,94963.66,9496366.0,0.0101618859575668,0.3692313383568738,1.0,1.0,0.7309557596842637,0.953108905050044,210.9714041931359,-0.2221531453657235,5.684341886080803e-14,210.74925104777017,210.97140419313595,210.0182952880859,0.2221531453657803,False,0.2221531453657803,False
NVDA,2026-01-09 12:10:00-05:00,94723.75,9472375.0,0.0028578714986671,0.186934653909393,1.0,1.0,-0.0992380777994696,-0.1023793540742019,184.9678263344024,0.0031412762747038,-2.8421709430404014e-14,184.9709676106771,184.96782633440236,185.07020568847656,-0.0031412762747322,True,-0.0031412762747322,True
NVDA,2026-02-12 09:55:00-05:00,206643.71,20664371.0,0.0080438124129805,0.2170655062532475,1.0,1.0,-0.5567792256673556,-0.5819995290017346,190.8679974192404,0.0252203033344073,2.8421709430404014e-14,190.89321772257483,190.86799741924045,191.4499969482422,-0.0252203033343789,True,-0.0252203033343789,True
NVDA,2026-01-09 15:50:00-05:00,237986.76,23798676.0,0.0089301831286321,0.5674761602755233,1.0,1.0,0.0976893107095691,0.1361175311448335,185.0361114276293,-0.0384282204352928,-2.8421709430404014e-14,184.99768320719397,185.03611142762924,184.8999938964844,0.0384282204352643,False,0.0384282204352643,False
SPY,2026-01-28 15:55:00-05:00,258649.64,25864964.0,0.0047450898918605,0.4351445936709176,1.0,1.0,-3.1419067382811363,-2.457324878145073,692.9726677976364,-0.6845818601362907,-2.273736754432321e-13,692.2880859375001,692.9726677976362,695.4299926757812,0.6845818601360634,False,0.6845818601360634,False
NVDA,2026-02-19 10:05:00-05:00,143776.6,14377660.0,0.0067710807962843,0.2078174656199197,1.0,1.0,0.4233067830403172,0.4399119596003231,187.84941208167064,-0.0166051765600343,-2.8421709430404014e-14,187.83280690511063,187.84941208167064,187.4095001220703,0.0166051765600059,False,0.0166051765600059,False
MSFT,2025-12-22 13:55:00-05:00,8771.36,877136.0,0.0013326344035963,0.2809658717924382,1.0,1.0,-0.2060241699218181,-0.2523893040166172,485.5475984889522,0.0463651340946853,-1.1368683772161605e-13,485.5939636230469,485.5475984889521,485.7999877929687,-0.046365134094799,True,-0.046365134094799,True
NVDA,2026-02-06 11:30:00-05:00,162173.69,16217369.0,0.0048643757373727,0.3008502587680665,1.0,1.0,-0.2256215413411837,-0.2401664606575195,183.74983903250657,0.0145449193163642,2.8421709430404014e-14,183.7643839518229,183.74983903250657,183.9900054931641,-0.0145449193163358,True,-0.0145449193163358,True
MSFT,2025-12-18 11:50:00-05:00,19021.2,1902120.0,0.0041746102224538,0.9940121511300342,1.0,1.0,-1.8275375366211504,-1.6886170945738286,486.14136947769174,-0.1389204420472651,5.684341886080803e-14,486.0024490356445,486.1413694776918,487.8299865722656,0.138920442047322,False,0.138920442047322,False
MSFT,2026-01-26 15:50:00-05:00,61427.84,6142784.0,0.0158561733169404,0.6411410342634016,0.9999999999999998,1.0,5.588890075683651,4.963454529733895,475.64396600434327,0.625435545949756,0.0,476.269401550293,475.64396600434327,470.6805114746094,-0.625435545949756,True,-0.625435545949756,True
MSFT,2026-02-17 12:00:00-05:00,20577.99,2057799.0,0.0053417488980971,0.3288905712664689,1.0,1.0,-1.875404357910156,-2.054666645411885,396.5003260303695,0.1792622875016718,-5.684341886080803e-14,396.6795883178711,396.5003260303694,398.5549926757813,-0.1792622875017286,True,-0.1792622875017286,True
AMZN,2025-12-08 14:00:00-05:00,17871.04,1787104.0,0.0018009079849508,0.1279806189111595,1.0,1.0,0.1487401326496638,0.1446846199626748,226.9596870613689,0.0040555126870174,2.8421709430404014e-14,226.9637425740559,226.95968706136892,226.81500244140625,-0.004055512686989,True,-0.004055512686989,True
AAPL,2025-12-22 11:25:00-05:00,21024.9,2102490.0,0.0015496091604952,0.132440924237089,1.0,1.0,-0.3865356445313068,-0.4050968085961131,272.03490563281014,0.0185611640648062,0.0,272.05346679687494,272.03490563281014,272.44000244140625,-0.0185611640648062,True,-0.0185611640648062,True
SPY,2026-02-06 13:45:00-05:00,61630.87,6163087.0,0.0012388073119783,0.1640290503306483,0.9999999999999998,1.0,-0.3018442789712026,-0.2928245801231242,689.2221900683144,-0.0090196988480784,0.0,689.2131703694663,689.2221900683144,689.5150146484375,0.0090196988480784,False,0.0090196988480784,False
AMZN,2025-12-29 09:45:00-05:00,20084.06,2008406.0,0.0039315926401531,0.2520384860601118,0.9999999999999998,0.9999999999999998,-0.1004117329914606,-0.0950636913997868,232.1049332568423,-0.0053480415915601,1.1368683772161605e-13,232.09958521525073,232.1049332568424,232.1999969482422,0.0053480415916737,False,0.0053480415916737,False
MSFT,2026-02-17 13:00:00-05:00,17891.850000000002,1789185.0,0.0034306938959202,0.3668812061595988,0.9999999999999998,1.0,1.0763778686524006,1.0571675153011597,396.7971577496762,0.019210353351184,-5.684341886080803e-14,396.8163681030274,396.79715774967616,395.739990234375,-0.0192103533512408,True,-0.0192103533512408,True
MSFT,2026-01-26 13:45:00-05:00,11488.98,1148898.0,0.002164388080436,0.2797045889086481,1.0,1.0,0.4156672159828645,0.4403923252493769,472.7204826572806,-0.0247251092664555,5.684341886080803e-14,472.69575754801417,472.7204826572807,472.2800903320313,0.0247251092665123,False,0.0247251092665123,False
MSFT,2026-01-20 12:35:00-05:00,11090.99,1109099.0,0.0026567354761578,0.2239527839689682,1.0,1.0,0.0736465454100425,0.0529165191544507,453.6030263824358,0.0207300262555349,-5.684341886080803e-14,453.62375640869135,453.60302638243576,453.5501098632813,-0.0207300262555918,True,-0.0207300262555918,True
SPY,2026-01-13 12:50:00-05:00,66801.59,6680159.0,0.0016223549998612,0.3539737429987392,0.9999999999999998,1.0,-0.2870788574217613,-0.3387177844767848,693.0312773327106,0.0516389270551371,1.1368683772161605e-13,693.0829162597657,693.0312773327107,693.3699951171875,-0.0516389270550234,True,-0.0516389270550234,True
NVDA,2025-12-05 11:15:00-05:00,113706.12,11370612.0,0.0037058817368923,0.2489999344647386,1.0,1.0,0.1164779663086506,0.1028430019523796,182.02284117089772,0.0136349643562425,-2.8421709430404014e-14,182.03647613525396,182.0228411708977,181.9199981689453,-0.0136349643562709,True,-0.0136349643562709,True
AMZN,2025-12-23 09:40:00-05:00,45378.35,4537835.0,0.004312084705885,0.2938656866591372,1.0,1.0,-0.4253336588541572,-0.2935602878270913,230.8164403225244,-0.131773371027009,5.684341886080803e-14,230.6846669514974,230.81644032252447,231.11000061035156,0.1317733710270658,False,0.1317733710270658,False
NVDA,2026-02-23 09:30:00-05:00,590895.34,59089534.0,0.0083670701223236,1.1334709733944035,1.0,1.0,-1.1066818237304688,-0.8008251097407424,192.269182214478,-0.3058567139897263,0.0,191.96332550048828,192.269182214478,193.07000732421875,0.3058567139897263,False,0.3058567139897263,False
MSFT,2026-02-04 10:15:00-05:00,47275.11,4727511.0,0.0091879727836775,0.3328574590407738,1.0,1.0,2.242332458496207,2.394085168287859,415.999096154616,-0.1517527097916513,0.0,415.84734344482433,415.999096154616,413.6050109863281,0.1517527097916513,False,0.1517527097916513,False
AMZN,2026-02-19 11:25:00-05:00,30073.21,3007321.0,0.0024307033982222,0.181680501976153,1.0,1.0,-0.1961466471353787,-0.1828433162328337,205.0471524113062,-0.0133033309025449,0.0,205.03384908040368,205.0471524113062,205.22999572753903,0.0133033309025449,False,0.0133033309025449,False
SPY,2025-11-28 11:30:00-05:00,96144.22,9614422.0,0.0006138455323729,0.5426608996618517,1.0,1.0,0.1507059733072537,0.150776607285934,682.6107985799422,-7.063397868023458e-05,0.0,682.6107279459635,682.6107985799422,682.4600219726562,7.063397868023458e-05,False,7.063397868023458e-05,False
AAPL,2025-12-02 10:55:00-05:00,48442.36,4844236.0,0.0045888252139094,0.4544388334867668,1.0,1.0,-1.0046463012695312,-0.7890134640493329,286.1664919070444,-0.2156328372201983,0.0,285.9508590698242,286.1664919070444,286.95550537109375,0.2156328372201983,False,0.2156328372201983,False
MSFT,2026-02-25 12:10:00-05:00,519195.31,51919531.0,0.0021400222507987,1.072878081297252,0.5826617636434349,1.0,0.2033622051534962,0.0872993545222016,397.7073860244441,0.1160628506312946,0.0,397.82344887507537,397.7073860244441,397.6200866699219,-0.1160628506312946,True,-0.1160628506312946,True
MSFT,2026-01-13 13:05:00-05:00,13158.21,1315821.0,0.0027625918155887,0.2631808621520194,1.0,1.0,0.2858149210612168,0.2841267645834477,468.04914141302095,0.001688156477769,0.0,468.0508295694987,468.04914141302095,467.7650146484375,-0.001688156477769,True,-0.001688156477769,True
SPY,2026-02-18 15:20:00-05:00,217486.73,21748673.0,0.004366179232978,0.7978017721688698,1.0,1.0,0.7027587890625,1.0005003629744351,685.3554808317244,-0.2977415739119351,0.0,685.0577392578125,685.3554808317244,684.35498046875,0.2977415739119351,False,0.2977415739119351,False
NVDA,2025-12-11 12:35:00-05:00,105642.06,10564206.0,0.0033118194075328,0.3331753613534147,1.0,1.0,-0.044003804524749,0.0077003600925991,179.0474952819676,-0.0517041646173481,0.0,178.99579111735025,179.0474952819676,179.039794921875,0.0517041646173481,False,0.0517041646173481,False
SPY,2026-02-20 15:00:00-05:00,151415.39,15141539.0,0.001536436820147,0.8360378118007182,1.0,1.0,0.16763814290357,0.3167542091568975,688.9270447365008,-0.1491160662534412,-1.1368683772161605e-13,688.7779286702473,688.9270447365006,688.6102905273438,0.1491160662533275,False,0.1491160662533275,False
SPY,2025-12-02 10:25:00-05:00,105557.36,10555736.0,0.0036496987096569,0.2000512276285956,1.0,1.0,0.6137390136717613,0.508267065722066,682.0882841555658,0.1054719479496952,0.0,682.1937561035155,682.0882841555658,681.5800170898438,-0.1054719479496952,True,-0.1054719479496952,True
NVDA,2026-02-05 11:45:00-05:00,120078.76,12007876.0,0.0061547849132063,0.2392066519542291,1.0,1.0,-0.0920346577962334,-0.0733097033041758,175.09989281134423,-0.0187249544920291,2.8421709430404014e-14,175.0811678568522,175.09989281134426,175.17320251464844,0.0187249544920575,False,0.0187249544920575,False
AAPL,2026-02-23 13:00:00-05:00,134422.53,13442253.0,0.0035518633131835,1.8191437916958728,0.8995124366428754,1.0,0.1830441622147418,0.5158507342085841,268.96586294123983,-0.3328065719938422,0.0,268.633056369246,268.96586294123983,268.45001220703125,0.3328065719938422,False,0.3328065719938422,False
MSFT,2026-01-07 13:20:00-05:00,11550.81,1155081.0,0.0029696857329193,0.1574793623789072,1.0,1.0,-0.9807408650715388,-1.0870440690458167,487.5429608137668,0.1063032039741642,-1.1368683772161605e-13,487.64926401774096,487.5429608137667,488.6300048828125,-0.1063032039742779,True,-0.1063032039742779,True
AMZN,2026-02-19 15:30:00-05:00,89681.5,8968150.0,0.011388489480174,1.0532881281462068,1.0,1.0,1.0890858968099053,1.556305390836087,205.8763127150548,-0.4672194940261533,2.8421709430404014e-14,205.40909322102863,205.87631271505484,204.32000732421875,0.4672194940261818,False,0.4672194940261818,False
MSFT,2025-12-24 10:20:00-05:00,7838.74,783874.0,0.0020979336407395,0.2250264618418277,1.0,1.0,0.0917510986327556,0.0798848150552657,487.88988237364896,0.0118662835775467,5.684341886080803e-14,487.9017486572265,487.889882373649,487.80999755859375,-0.0118662835774898,True,-0.0118662835774898,True
MSFT,2025-12-19 12:40:00-05:00,8837.28,883728.0,0.0010232735415881,0.3338856077970003,1.0,1.0,0.110260009765625,0.1161668517192993,485.166154644688,-0.0059068419536743,0.0,485.1602478027343,485.166154644688,485.0499877929687,0.0059068419536743,False,0.0059068419536743,False
NVDA,2026-01-02 09:35:00-05:00,269032.33,26903233.0,0.0092824753350361,0.2704344949908785,1.0,1.0,0.3509763081868584,0.3994733780544379,191.39787120520288,-0.0484970698675795,0.0,191.3493741353353,191.39787120520288,190.99839782714844,0.0484970698675795,False,0.0484970698675795,False
AAPL,2026-01-16 10:35:00-05:00,27895.86,2789586.0,0.0021113591237327,0.1777393786821846,1.0,1.0,0.1975886027018987,0.1884973848784739,256.47850592980035,0.0090912178234248,0.0,256.4875971476238,256.47850592980035,256.2900085449219,-0.0090912178234248,True,-0.0090912178234248,True
